# EulerBlock derivatives output
# Author: Ney Rafael Secco (ney@ita.br)
# Instituto Tecnologico de Aeronautica - ITA
# Sao Jose dos Campos - Brazil

# Grid size (ii, jj)
      61      49

# Derivatives with respect to the following function (f)
cl_jlow 

# df/dMach_inf
 1.74752293E+00

# df/dalpha_inf [rad]
 1.18397604E+01

# Nodal derivatives
# i, j, X, Y, df/dX, df/dY
      16 ,       30 ,  5.28088660E-01 , -1.36473688E+00 ,  8.97726934E-07 ,  5.88456651E-07
      17 ,       30 ,  4.01244012E-01 , -1.36309092E+00 ,  1.68066290E-07 , -4.81674117E-07
      18 ,       30 ,  2.73656640E-01 , -1.35154830E+00 ,  6.07156535E-07 , -3.35414856E-07
      19 ,       30 ,  1.45442247E-01 , -1.32965475E+00 ,  5.07458942E-07 , -1.58731935E-06
      20 ,       30 ,  1.68657063E-02 , -1.29675297E+00 , -1.78238919E-07 , -1.37860981E-06
      21 ,       30 , -1.11594101E-01 , -1.25200228E+00 , -9.33718189E-07 , -4.06868776E-07
      22 ,       30 , -2.39169305E-01 , -1.19441213E+00 , -1.33079427E-06 ,  7.82837635E-07
      23 ,       30 , -3.64718123E-01 , -1.12290005E+00 , -6.81730684E-07 ,  1.22275071E-06
      24 ,       30 , -4.86636436E-01 , -1.03638780E+00 ,  1.26955887E-06 ,  1.50942321E-06
      25 ,       30 , -6.02781762E-01 , -9.33948948E-01 , -5.28436321E-07 ,  1.15585808E-06
      26 ,       30 , -7.10437438E-01 , -8.15015955E-01 ,  4.77147619E-07 ,  8.12033499E-07
      27 ,       30 , -8.06356001E-01 , -6.79639632E-01 ,  5.32763863E-07 ,  4.35616549E-07
      28 ,       30 , -8.86924427E-01 , -5.28768348E-01 ,  1.01344973E-06 ,  1.08027501E-07
      29 ,       30 , -9.48479556E-01 , -3.64481127E-01 ,  2.59399473E-06 , -6.61159503E-08
      30 ,       30 , -9.87761134E-01 , -1.90082184E-01 , -7.40447778E-06 ,  2.40401011E-06
      31 ,       30 , -1.00242556E+00 , -9.96808886E-03 ,  5.10344834E-06 , -4.03438669E-06
      32 ,       30 , -9.91482401E-01 ,  1.70766221E-01 , -5.20261406E-07 ,  4.09135796E-07
      33 ,       30 , -9.55503830E-01 ,  3.46917027E-01 ,  3.89002824E-07 , -4.43106523E-07
      34 ,       30 , -8.96523719E-01 ,  5.13799145E-01 ,  3.53591680E-07 , -7.13081534E-07
      35 ,       30 , -8.17662194E-01 ,  6.67732347E-01 , -1.01201388E-07 , -1.55291009E-06
      36 ,       30 , -7.22608494E-01 ,  8.06275841E-01 , -9.73328131E-07 , -2.42666601E-06
      37 ,       30 , -6.15116821E-01 ,  9.28205704E-01 ,  5.69953159E-06 ,  6.45307241E-07
      38 ,       30 , -4.98623278E-01 ,  1.03330970E+00 , -2.46736849E-05 , -9.16286842E-06
      39 ,       30 , -3.76022248E-01 ,  1.12209884E+00 ,  1.46995450E-06 ,  1.30379177E-05
      40 ,       30 , -2.49586238E-01 ,  1.19551763E+00 , -1.38262938E-05 , -3.38082523E-06
      41 ,       30 , -1.20987548E-01 ,  1.25470068E+00 , -6.42199182E-06 ,  2.90355108E-06
      42 ,       30 ,  8.62228556E-03 ,  1.30079272E+00 ,  2.22780892E-06 ,  2.94722827E-06
      43 ,       30 ,  1.38509669E-01 ,  1.33482874E+00 ,  1.06689466E-05 , -3.94124202E-07
      44 ,       30 ,  2.68254510E-01 ,  1.35766203E+00 ,  2.26308327E-06 ,  8.36873452E-06
      45 ,       30 ,  3.97654927E-01 ,  1.36992559E+00 ,  1.05267396E-05 , -1.40247404E-05
      46 ,       30 ,  5.26644096E-01 ,  1.37201434E+00 ,  8.59648949E-06 , -1.13135998E-06
      47 ,       30 ,  6.55217434E-01 ,  1.36407899E+00 ,  2.75215381E-07 , -6.28297102E-06
      48 ,       30 ,  7.83365611E-01 ,  1.34602606E+00 , -1.34110346E-06 , -3.41474654E-06
      49 ,       30 ,  9.11007702E-01 ,  1.31752223E+00 , -2.36029392E-06 , -1.88054960E-06
      50 ,       30 ,  1.03791860E+00 ,  1.27800490E+00 , -7.36281980E-07 , -8.80745674E-07
      51 ,       30 ,  1.16364575E+00 ,  1.22670469E+00 , -4.10961671E-06 ,  1.49581880E-06
      52 ,       30 ,  1.28741282E+00 ,  1.16269003E+00 ,  2.32190076E-06 , -2.66223253E-06
      53 ,       30 ,  1.40801285E+00 ,  1.08494783E+00 ,  2.83384227E-07 ,  2.39434637E-06
      54 ,       30 ,  1.52370215E+00 ,  9.92517662E-01 ,  7.43147488E-07 ,  4.77124698E-07
      55 ,       30 ,  1.63211905E+00 ,  8.84695010E-01 ,  6.73631578E-07 ,  5.93009795E-07
      56 ,       30 ,  1.73026774E+00 ,  7.61309770E-01 ,  7.47843944E-07 ,  4.70531763E-07
      57 ,       30 ,  1.81462095E+00 ,  6.23062546E-01 ,  5.77500429E-07 ,  5.51228362E-07
      58 ,       30 ,  1.88139561E+00 ,  4.71862251E-01 ,  1.83268450E-06 , -1.27400185E-06
      59 ,       30 ,  1.92702584E+00 ,  3.11062388E-01 ,  7.47493390E-06 , -7.66859231E-06
      60 ,       30 ,  1.94878777E+00 ,  1.45466120E-01 ,  1.37346005E-05 ,  2.84587572E-05
      61 ,       30 ,  1.94543695E+00 , -1.89999591E-02 ,  4.75716863E-05 , -2.36410448E-05
       1 ,       31 ,  2.09118417E+00 , -2.04531940E-02 , -5.43559964E-05 ,  2.49536616E-05
       2 ,       31 ,  2.08889695E+00 , -1.99984272E-01 ,  8.20609828E-07 ,  1.52060169E-06
       3 ,       31 ,  2.06043906E+00 , -3.79178096E-01 , -8.46027824E-07 , -5.14942329E-09
       4 ,       31 ,  2.00745507E+00 , -5.52225547E-01 ,  5.96095378E-07 , -1.04148654E-07
       5 ,       31 ,  1.93290393E+00 , -7.14515373E-01 ,  1.40047004E-07 ,  9.18927363E-08
       6 ,       31 ,  1.84044464E+00 , -8.62878915E-01 ,  1.23819816E-07 ,  9.41656019E-08
       7 ,       31 ,  1.73386051E+00 , -9.95541742E-01 , -1.74214686E-07 ,  2.93670319E-08
       8 ,       31 ,  1.61663381E+00 , -1.11187814E+00 ,  3.59849178E-07 , -1.09194564E-07
       9 ,       31 ,  1.49170274E+00 , -1.21208299E+00 , -2.40114074E-07 , -2.72813147E-07
      10 ,       31 ,  1.36137555E+00 , -1.29684955E+00 ,  2.61581060E-07 , -6.13116584E-07
      11 ,       31 ,  1.22735351E+00 , -1.36710208E+00 , -1.86235080E-07 ,  1.69723353E-07
      12 ,       31 ,  1.09081466E+00 , -1.42379879E+00 , -3.90046189E-07 ,  1.30933590E-07
      13 ,       31 ,  9.52522276E-01 , -1.46780047E+00 ,  2.92216305E-08 ,  8.26260772E-08
      14 ,       31 ,  8.12935522E-01 , -1.49979144E+00 ,  1.85657485E-07 ,  3.73628489E-07
      15 ,       31 ,  6.72311018E-01 , -1.52023758E+00 ,  1.41311284E-07 ,  5.62547019E-07
      16 ,       31 ,  5.30791646E-01 , -1.52936871E+00 ,  4.77508783E-07 ,  3.35073433E-07
      17 ,       31 ,  3.88483556E-01 , -1.52717547E+00 ,  3.89090518E-08 , -3.58163559E-07
      18 ,       31 ,  2.45524845E-01 , -1.51341492E+00 ,  7.73788266E-08 , -5.32593073E-07
      19 ,       31 ,  1.02150492E-01 , -1.48762180E+00 ,  7.47552901E-08 , -7.70135093E-07
      20 ,       31 , -4.12416582E-02 , -1.44912617E+00 , -3.49072765E-07 , -4.57142707E-07
      21 ,       31 , -1.84019854E-01 , -1.39708092E+00 , -9.05821584E-07 ,  4.38442246E-07
      22 ,       31 , -3.25240354E-01 , -1.33050618E+00 , -8.39309268E-07 ,  7.40227502E-07
      23 ,       31 , -4.63564169E-01 , -1.24836055E+00 ,  1.97691530E-07 ,  9.83084094E-07
      24 ,       31 , -5.97176733E-01 , -1.14965060E+00 ,  9.53102593E-08 ,  6.90695683E-07
      25 ,       31 , -7.23727310E-01 , -1.03358900E+00 ,  2.49160663E-07 ,  3.41623811E-07
      26 ,       31 , -8.40314981E-01 , -8.99804509E-01 , -1.32236071E-07 , -2.90797308E-07
      27 ,       31 , -9.43556215E-01 , -7.48592326E-01 ,  1.23019571E-07 , -1.09861803E-07
      28 ,       31 , -1.02976894E+00 , -5.81169902E-01 ,  3.38172642E-07 , -9.23992821E-09
      29 ,       31 , -1.09529170E+00 , -3.99875668E-01 ,  1.95245971E-06 , -1.06693435E-07
      30 ,       31 , -1.13691821E+00 , -2.08229484E-01 , -5.81067501E-06 ,  2.23288298E-06
      31 ,       31 , -1.15237282E+00 , -1.07823504E-02 ,  3.84887653E-06 , -3.57828900E-06
      32 ,       31 , -1.14070464E+00 ,  1.87265939E-01 , -3.65488410E-07 ,  4.02504608E-07
      33 ,       31 , -1.10247306E+00 ,  3.80618455E-01 ,  3.29565474E-07 , -2.38540284E-07
      34 ,       31 , -1.03965597E+00 ,  5.64464367E-01 ,  2.70950815E-07 , -4.51462343E-07
      35 ,       31 , -9.55310723E-01 ,  7.34939627E-01 , -2.99408988E-08 , -9.17710192E-07
      36 ,       31 , -8.53099822E-01 ,  8.89365739E-01 , -7.11141379E-07 , -1.60518499E-06
      37 ,       31 , -7.36815638E-01 ,  1.02625513E+00 ,  3.35011698E-06 ,  7.66655697E-07
      38 ,       31 , -6.10003515E-01 ,  1.14514152E+00 , -1.77840777E-05 , -5.67722441E-06
      39 ,       31 , -4.75725225E-01 ,  1.24632033E+00 ,  1.82269913E-06 ,  8.14762599E-06
      40 ,       31 , -3.36456173E-01 ,  1.33057414E+00 , -1.14465786E-05 , -3.95721929E-06
      41 ,       31 , -1.94083748E-01 ,  1.39893116E+00 , -5.19322635E-06 ,  2.13941081E-06
      42 ,       31 , -4.99684644E-02 ,  1.45247746E+00 ,  7.79087719E-07 ,  2.63962876E-06
      43 ,       31 ,  9.49643878E-02 ,  1.49222474E+00 ,  7.90254371E-06 , -4.25184961E-07
      44 ,       31 ,  2.40124566E-01 ,  1.51902494E+00 ,  9.53579394E-07 ,  6.91889425E-08
      45 ,       31 ,  3.85160352E-01 ,  1.53351998E+00 ,  1.12388020E-06 , -1.38348191E-05
      46 ,       31 ,  5.29870334E-01 ,  1.53611508E+00 ,  1.06321661E-05 ,  4.07935676E-07
      47 ,       31 ,  6.74123143E-01 ,  1.52696738E+00 , -3.94308228E-07 , -5.53271918E-06
      48 ,       31 ,  8.17781873E-01 ,  1.50598429E+00 , -8.70334807E-07 , -3.11838308E-06
      49 ,       31 ,  9.60628531E-01 ,  1.47283002E+00 , -1.84521058E-06 , -1.63633482E-06
      50 ,       31 ,  1.10228375E+00 ,  1.42694221E+00 , -6.27683818E-07 , -7.31034275E-07
      51 ,       31 ,  1.24211819E+00 ,  1.36756440E+00 , -3.19320175E-06 ,  1.15295659E-06
      52 ,       31 ,  1.37915493E+00 ,  1.29380392E+00 ,  1.91191562E-06 , -2.09981864E-06
      53 ,       31 ,  1.51196752E+00 ,  1.20472820E+00 ,  2.62624221E-07 ,  2.05064832E-06
      54 ,       31 ,  1.63858689E+00 ,  1.09951376E+00 ,  4.92296785E-07 ,  4.86125365E-07
      55 ,       31 ,  1.75644202E+00 ,  9.77659061E-01 ,  4.56902812E-07 ,  4.23827714E-07
      56 ,       31 ,  1.86237225E+00 ,  8.39261262E-01 ,  4.91233393E-07 ,  3.70424848E-07
      57 ,       31 ,  1.95275867E+00 ,  6.85333764E-01 ,  3.39758783E-07 ,  4.00933202E-07
      58 ,       31 ,  2.02381671E+00 ,  5.18107001E-01 ,  1.25556970E-06 , -9.53908414E-07
      59 ,       31 ,  2.07206142E+00 ,  3.41218209E-01 ,  5.58982748E-06 , -4.50554312E-06
      60 ,       31 ,  2.09489437E+00 ,  1.59679513E-01 ,  9.11416381E-06 ,  2.40457744E-05
      61 ,       31 ,  2.09118417E+00 , -2.04531940E-02 ,  3.90658168E-05 , -1.44104161E-05
       1 ,       32 ,  2.25764455E+00 , -2.19909898E-02 , -4.20052580E-05 ,  1.83386256E-05
       2 ,       32 ,  2.25557385E+00 , -2.19054994E-01 ,  5.70174178E-07 ,  9.15781713E-07
       3 ,       32 ,  2.22567193E+00 , -4.16053155E-01 , -6.93742224E-07 , -1.30070933E-07
       4 ,       32 ,  2.16946627E+00 , -6.07011966E-01 ,  4.70713771E-07 , -9.07541791E-08
       5 ,       32 ,  2.08980055E+00 , -7.87080347E-01 ,  8.42722289E-08 ,  5.73316825E-08
       6 ,       32 ,  1.99027064E+00 , -9.52783839E-01 ,  1.22941506E-07 ,  3.56741455E-08
       7 ,       32 ,  1.87468027E+00 , -1.10201207E+00 , -3.70575858E-08 , -1.74443431E-07
       8 ,       32 ,  1.74662021E+00 , -1.23381579E+00 ,  2.21763326E-07 , -3.02454555E-07
       9 ,       32 ,  1.60920823E+00 , -1.34811200E+00 ,  3.79483602E-08 , -3.46170913E-07
      10 ,       32 ,  1.46497655E+00 , -1.44537877E+00 , -3.37541387E-07 , -3.38917855E-07
      11 ,       32 ,  1.31586791E+00 , -1.52638981E+00 ,  1.82033809E-07 , -2.34572815E-08
      12 ,       32 ,  1.16329853E+00 , -1.59200895E+00 , -2.48674471E-07 ,  4.28289586E-08
      13 ,       32 ,  1.00825370E+00 , -1.64304537E+00 , -2.60333887E-07 ,  1.67348499E-07
      14 ,       32 ,  8.51392895E-01 , -1.68016019E+00 , -3.87697891E-08 ,  1.59519264E-07
      15 ,       32 ,  6.93151664E-01 , -1.70381193E+00 ,  4.03768692E-07 ,  1.94426959E-08
      16 ,       32 ,  5.33834667E-01 , -1.71422923E+00 ,  3.59268032E-07 ,  2.53533659E-07
      17 ,       32 ,  3.73699364E-01 , -1.71140176E+00 ,  1.62493781E-07 , -1.79316634E-07
      18 ,       32 ,  2.13032538E-01 , -1.69508326E+00 ,  2.07495364E-07 , -3.62671156E-07
      19 ,       32 ,  5.22231984E-02 , -1.66480398E+00 ,  2.74023616E-07 , -5.68313927E-07
      20 ,       32 , -1.08164337E-01 , -1.61989291E+00 , -4.90199922E-07 , -7.71687321E-08
      21 ,       32 , -2.67314338E-01 , -1.55951317E+00 , -6.81262985E-07 ,  3.28327150E-07
      22 ,       32 , -4.24079912E-01 , -1.48271716E+00 , -4.14432256E-07 ,  4.79732870E-07
      23 ,       32 , -5.76902975E-01 , -1.38852999E+00 ,  3.07196966E-07 ,  3.73924503E-07
      24 ,       32 , -7.23743297E-01 , -1.27607074E+00 , -2.03008876E-08 ,  6.44621220E-07
      25 ,       32 , -8.62033771E-01 , -1.14471850E+00 ,  5.82932714E-07 ,  4.88936318E-07
      26 ,       32 , -9.88687263E-01 , -9.94322492E-01 ,  4.24116018E-07 ,  2.39921144E-07
      27 ,       32 , -1.10018573E+00 , -8.25441156E-01 ,  5.86128462E-07 ,  1.27258001E-08
      28 ,       32 , -1.19277938E+00 , -6.39574170E-01 ,  4.21175129E-07 , -1.60685528E-08
      29 ,       32 , -1.26280627E+00 , -4.39329182E-01 ,  1.61224542E-06 , -1.58501454E-07
      30 ,       32 , -1.30710754E+00 , -2.28452378E-01 , -4.53237435E-06 ,  2.05843399E-06
      31 ,       32 , -1.32346723E+00 , -1.16644750E-02 ,  2.84406511E-06 , -3.15004314E-06
      32 ,       32 , -1.31096877E+00 ,  2.05709561E-01 , -2.49631398E-07 ,  4.03861270E-07
      33 ,       32 , -1.27015979E+00 ,  4.18257698E-01 ,  2.83177236E-07 , -1.03623339E-07
      34 ,       32 , -1.20296853E+00 ,  6.21024481E-01 ,  2.16563473E-07 , -2.63653868E-07
      35 ,       32 , -1.11239703E+00 ,  8.09947763E-01 , -2.30524292E-08 , -5.55161905E-07
      36 ,       32 , -1.00208587E+00 ,  9.82099657E-01 , -4.96102635E-07 , -1.02452502E-06
      37 ,       32 , -8.75866890E-01 ,  1.13571582E+00 ,  1.83748206E-06 ,  4.33499098E-07
      38 ,       32 , -7.37394680E-01 ,  1.27005824E+00 , -1.22576748E-05 , -3.60439122E-06
      39 ,       32 , -5.89900608E-01 ,  1.38518381E+00 ,  1.69031452E-06 ,  5.36408080E-06
      40 ,       32 , -4.36070367E-01 ,  1.48168650E+00 , -9.04984260E-06 , -3.61325058E-06
      41 ,       32 , -2.78020528E-01 ,  1.56046032E+00 , -4.44673688E-06 ,  1.41414487E-06
      42 ,       32 , -1.17341376E-01 ,  1.62250648E+00 , -8.06717916E-07 ,  2.22744935E-06
      43 ,       32 ,  4.48235876E-02 ,  1.66879074E+00 ,  3.54130834E-06 ,  1.56798366E-06
      44 ,       32 ,  2.07683156E-01 ,  1.70014591E+00 ,  8.30939917E-07 ,  4.00156097E-06
      45 ,       32 ,  3.70702064E-01 ,  1.71721031E+00 ,  9.22328387E-07 , -2.81289986E-06
      46 ,       32 ,  5.33508874E-01 ,  1.72039251E+00 ,  1.04391318E-05 ,  1.19461055E-06
      47 ,       32 ,  6.95809191E-01 ,  1.70985448E+00 , -5.89020601E-07 , -4.63541910E-06
      48 ,       32 ,  8.57302277E-01 ,  1.68550845E+00 , -4.56039084E-07 , -2.68787668E-06
      49 ,       32 ,  1.01759761E+00 ,  1.64702565E+00 , -1.38501717E-06 , -1.37414484E-06
      50 ,       32 ,  1.17612796E+00 ,  1.59385924E+00 , -4.84856496E-07 , -6.14543700E-07
      51 ,       32 ,  1.33205672E+00 ,  1.52528663E+00 , -2.51539874E-06 ,  8.54754421E-07
      52 ,       32 ,  1.48418080E+00 ,  1.44048030E+00 ,  1.53930723E-06 , -1.65532478E-06
      53 ,       32 ,  1.63083521E+00 ,  1.33861813E+00 ,  2.36150823E-07 ,  1.75296288E-06
      54 ,       32 ,  1.76981425E+00 ,  1.21904491E+00 ,  3.17653716E-07 ,  4.31710342E-07
      55 ,       32 ,  1.89833394E+00 ,  1.08149144E+00 ,  2.93238494E-07 ,  3.74590554E-07
      56 ,       32 ,  2.01307104E+00 ,  9.26346186E-01 ,  3.27129900E-07 ,  2.92732261E-07
      57 ,       32 ,  2.11031899E+00 ,  7.54952114E-01 ,  1.88022337E-07 ,  2.74868543E-07
      58 ,       32 ,  2.18629274E+00 ,  5.69871899E-01 ,  8.21654290E-07 , -7.86342215E-07
      59 ,       32 ,  2.23758352E+00 ,  3.75035842E-01 ,  3.57973936E-06 , -1.78114587E-06
      60 ,       32 ,  2.26170928E+00 ,  1.75679094E-01 ,  5.17595161E-06 ,  1.86143796E-05
      61 ,       32 ,  2.25764455E+00 , -2.19909898E-02 ,  3.25271814E-05 , -8.54067690E-06
       1 ,       33 ,  2.44753183E+00 , -2.36228831E-02 , -3.20071387E-05 ,  1.33914946E-05
       2 ,       33 ,  2.44565117E+00 , -2.40373700E-01 ,  5.68829288E-07 ,  5.09869281E-07
       3 ,       33 ,  2.41402978E+00 , -4.57333666E-01 , -5.43975144E-07 , -1.89375018E-07
       4 ,       33 ,  2.35408610E+00 , -6.68338988E-01 ,  3.82246718E-07 , -7.15701411E-08
       5 ,       33 ,  2.26855852E+00 , -8.68280427E-01 ,  6.10668554E-08 ,  3.75703034E-08
       6 ,       33 ,  2.16098628E+00 , -1.05336373E+00 ,  1.50762808E-07 ,  4.79195268E-08
       7 ,       33 ,  2.03519539E+00 , -1.22112759E+00 ,  6.70063173E-08 ,  3.44579863E-08
       8 ,       33 ,  1.89488466E+00 , -1.37027921E+00 ,  1.93067592E-08 , -7.11894585E-08
       9 ,       33 ,  1.74335297E+00 , -1.50043166E+00 ,  2.39811095E-07 , -1.48317054E-07
      10 ,       33 ,  1.58336324E+00 , -1.61181741E+00 , -2.15089858E-07 , -1.56030591E-07
      11 ,       33 ,  1.41711357E+00 , -1.70502768E+00 , -2.11694593E-07 , -2.02103393E-07
      12 ,       33 ,  1.24627949E+00 , -1.78080155E+00 , -2.14241647E-08 , -6.98558131E-08
      13 ,       33 ,  1.07209562E+00 , -1.83986995E+00 , -1.91075948E-07 ,  4.54521217E-08
      14 ,       33 ,  8.95453924E-01 , -1.88284933E+00 , -1.60740950E-07 ,  1.17971478E-07
      15 ,       33 ,  7.17004278E-01 , -1.91017514E+00 ,  6.35778196E-08 ,  3.34346704E-08
      16 ,       33 ,  5.37250603E-01 , -1.92206506E+00 ,  9.37154717E-08 ,  4.06881501E-08
      17 ,       33 ,  3.56640179E-01 , -1.91850383E+00 ,  1.58403395E-07 , -1.18924053E-07
      18 ,       33 ,  1.75647154E-01 , -1.89924365E+00 ,  2.58857188E-07 , -2.73447419E-07
      19 ,       33 , -5.14741518E-03 , -1.86381776E+00 , -1.21380068E-07 , -2.47097642E-07
      20 ,       33 , -1.84976389E-01 , -1.81156721E+00 , -4.34850370E-07 ,  3.59042525E-08
      21 ,       33 , -3.62806581E-01 , -1.74168399E+00 , -3.19038930E-07 ,  2.90038450E-07
      22 ,       33 , -5.37258736E-01 , -1.65327622E+00 ,  2.43717096E-07 ,  5.29522931E-07
      23 ,       33 , -7.06532087E-01 , -1.54546273E+00 , -2.41552783E-07 ,  3.95155474E-07
      24 ,       33 , -8.68343753E-01 , -1.41750411E+00 , -6.29099087E-08 ,  3.67225207E-07
      25 ,       33 , -1.01989998E+00 , -1.26897428E+00 , -1.05164088E-07 ,  1.95563180E-07
      26 ,       33 , -1.15792264E+00 , -1.09996816E+00 ,  1.45012477E-07 , -5.47240384E-09
      27 ,       33 , -1.27875732E+00 , -9.11327822E-01 ,  7.33207583E-08 , -5.50469090E-08
      28 ,       33 , -1.37858432E+00 , -7.04850913E-01 ,  1.86238611E-07 , -3.00106361E-08
      29 ,       33 , -1.45373603E+00 , -4.83427679E-01 ,  1.25629918E-06 , -1.66547302E-07
      30 ,       33 , -1.50109262E+00 , -2.51045487E-01 , -3.51006148E-06 ,  1.85118398E-06
      31 ,       33 , -1.51848894E+00 , -1.26141494E-02 ,  2.06729294E-06 , -2.76870172E-06
      32 ,       33 , -1.50503754E+00 ,  2.26392213E-01 , -1.49923741E-07 ,  4.06417917E-07
      33 ,       33 , -1.46127568E+00 ,  4.60421067E-01 ,  2.49926258E-07 , -8.88967836E-09
      34 ,       33 , -1.38908894E+00 ,  6.84349589E-01 ,  1.72190400E-07 , -1.31738859E-07
      35 ,       33 , -1.29143308E+00 ,  8.93899241E-01 , -5.51843182E-08 , -3.51034762E-07
      36 ,       33 , -1.17193418E+00 ,  1.08587733E+00 , -3.49845127E-07 , -6.46681911E-07
      37 ,       33 , -1.03446818E+00 ,  1.25822671E+00 ,  1.06126354E-06 ,  2.03999704E-07
      38 ,       33 , -8.82802316E-01 ,  1.40991810E+00 , -8.40697669E-06 , -2.40183731E-06
      39 ,       33 , -7.20342701E-01 ,  1.54074566E+00 ,  1.41077386E-06 ,  3.68739517E-06
      40 ,       33 , -5.49995044E-01 ,  1.65108710E+00 , -6.51808850E-06 , -2.86410116E-06
      41 ,       33 , -3.74121074E-01 ,  1.74167318E+00 , -3.17990796E-06 ,  9.53222344E-07
      42 ,       33 , -1.94563434E-01 ,  1.81339250E+00 , -2.72866012E-07 ,  1.55550568E-06
      43 ,       33 , -1.27123622E-02 ,  1.86714047E+00 ,  4.24803329E-06 ,  4.21249014E-07
      44 ,       33 ,  1.70406714E-01 ,  1.90371114E+00 ,  6.08328998E-06 , -1.22868830E-06
      45 ,       33 ,  3.54038356E-01 ,  1.92372531E+00 ,  6.51207144E-06 , -3.92567603E-06
      46 ,       33 ,  5.37602359E-01 ,  1.92758690E+00 ,  8.76725713E-06 ,  1.23030796E-06
      47 ,       33 ,  7.20601567E-01 ,  1.91546097E+00 , -4.35483839E-07 , -3.73819347E-06
      48 ,       33 ,  9.02531681E-01 ,  1.88726901E+00 , -1.86549904E-07 , -2.22527658E-06
      49 ,       33 ,  1.08279101E+00 ,  1.84270011E+00 , -1.02392147E-06 , -1.11956482E-06
      50 ,       33 ,  1.26058807E+00 ,  1.78124002E+00 , -3.53736069E-07 , -4.95294535E-07
      51 ,       33 ,  1.43484640E+00 ,  1.70222304E+00 , -1.94288749E-06 ,  6.08644505E-07
      52 ,       33 ,  1.60410939E+00 ,  1.60491482E+00 ,  1.15180594E-06 , -1.27508521E-06
      53 ,       33 ,  1.76645298E+00 ,  1.48863523E+00 ,  2.90051577E-07 ,  1.38298181E-06
      54 ,       33 ,  1.91942184E+00 ,  1.35292965E+00 ,  2.24319078E-07 ,  3.27451485E-07
      55 ,       33 ,  2.06001320E+00 ,  1.19779132E+00 ,  2.71627732E-07 ,  2.31678736E-07
      56 ,       33 ,  2.18474030E+00 ,  1.02392504E+00 ,  2.26122530E-07 ,  1.79965897E-07
      57 ,       33 ,  2.28980926E+00 ,  8.33022163E-01 ,  1.03569307E-07 ,  1.72818727E-07
      58 ,       33 ,  2.37143211E+00 ,  6.27991774E-01 ,  5.25563846E-07 , -6.65225611E-07
      59 ,       33 ,  2.42626900E+00 ,  4.13071230E-01 ,  1.71044947E-06 , -9.58398257E-08
      60 ,       33 ,  2.45194440E+00 ,  1.93737821E-01 ,  2.10158557E-06 ,  1.14341372E-05
      61 ,       33 ,  2.44753183E+00 , -2.36228831E-02 ,  2.75002336E-05 , -6.63105847E-06
       1 ,       34 ,  2.66390921E+00 , -2.53591871E-02 , -2.41775451E-05 ,  9.70215160E-06
       2 ,       34 ,  2.66218796E+00 , -2.64272364E-01 ,  6.66051279E-07 ,  2.94986100E-07
       3 ,       34 ,  2.62853073E+00 , -5.03673188E-01 , -4.09263019E-07 , -2.03093527E-07
       4 ,       34 ,  2.56425501E+00 , -7.37176597E-01 ,  3.06737725E-07 , -4.95406683E-08
       5 ,       34 ,  2.47200478E+00 , -9.59391512E-01 ,  3.04060466E-08 ,  2.34609802E-08
       6 ,       34 ,  2.35527159E+00 , -1.16618498E+00 ,  1.11771247E-07 ,  2.48099788E-08
       7 ,       34 ,  2.21790884E+00 , -1.35472597E+00 ,  1.05259647E-07 ,  3.04447408E-08
