# EulerBlock derivatives output
# Author: Ney Rafael Secco (ney@ita.br)
# Instituto Tecnologico de Aeronautica - ITA
# Sao Jose dos Campos - Brazil

# Grid size (ii, jj)
      61      49

# Derivatives with respect to the following function (f)
cl_jlow 

# df/dMach_inf
 1.77008679E+00

# df/dalpha_inf [rad]
 1.13585631E+01

# Nodal derivatives
# i, j, X, Y, df/dX, df/dY
      51 ,       27 ,  9.91510798E-01 ,  8.85077109E-01 ,  1.50655812E-05 , -6.82744728E-05
      52 ,       27 ,  1.08305099E+00 ,  8.43720283E-01 , -1.46428665E-05 ,  6.15885133E-06
      53 ,       27 ,  1.17365214E+00 ,  7.92889340E-01 , -1.51816772E-05 , -1.95321016E-06
      54 ,       27 ,  1.26226330E+00 ,  7.31365573E-01 , -1.54534927E-05 , -2.79892960E-06
      55 ,       27 ,  1.34721267E+00 ,  6.57967409E-01 , -1.57547432E-05 ,  1.92367229E-06
      56 ,       27 ,  1.42609413E+00 ,  5.71806608E-01 , -1.00973721E-05 ,  2.80120576E-06
      57 ,       27 ,  1.49575278E+00 ,  4.72659095E-01 , -4.84995072E-06 ,  1.00339558E-05
      58 ,       27 ,  1.55246338E+00 ,  3.61414516E-01 ,  1.33186848E-05 ,  7.66640077E-06
      59 ,       27 ,  1.59238580E+00 ,  2.40489562E-01 ,  3.98079376E-06 , -4.96854362E-06
      60 ,       27 ,  1.61229946E+00 ,  1.14008859E-01 , -6.26225878E-06 ,  7.88642646E-05
      61 ,       27 ,  1.61045832E+00 , -1.24505813E-02 ,  4.28224784E-04 ,  2.58621552E-04
       1 ,       28 ,  1.70756021E+00 , -1.38662462E-02 , -2.29051738E-04 ,  4.26243139E-05
       2 ,       28 ,  1.70479522E+00 , -1.51443255E-01 , -6.88873978E-05 , -6.98917474E-05
       3 ,       28 ,  1.67953354E+00 , -2.88124452E-01 , -1.46659247E-05 , -2.39635197E-05
       4 ,       28 ,  1.63374422E+00 , -4.18392727E-01 ,  1.00015474E-06 ,  3.27069663E-06
       5 ,       28 ,  1.57076056E+00 , -5.38174777E-01 , -9.56294400E-06 ,  7.19124016E-06
       6 ,       28 ,  1.49448372E+00 , -6.45059469E-01 , -1.17061726E-06 ,  4.70924692E-06
       7 ,       28 ,  1.40869842E+00 , -7.38126782E-01 , -1.74331287E-06 ,  5.75131278E-06
       8 ,       28 ,  1.31663870E+00 , -8.17563242E-01 ,  4.17330873E-06 , -6.22117560E-06
       9 ,       28 ,  1.22080656E+00 , -8.84236516E-01 ,  5.58228746E-06 , -3.31613436E-06
      10 ,       28 ,  1.12297247E+00 , -9.39335282E-01 ,  1.03197927E-06 , -3.27128645E-06
      11 ,       28 ,  1.02427491E+00 , -9.84112093E-01 , -3.15877041E-06 , -1.79643468E-06
      12 ,       28 ,  9.25354606E-01 , -1.01972353E+00 , -4.34866890E-06 , -2.09261281E-06
      13 ,       28 ,  8.26485917E-01 , -1.04714380E+00 , -1.72590757E-05 , -4.25857062E-06
      14 ,       28 ,  7.27688345E-01 , -1.06712586E+00 , -1.41626342E-07 , -2.31416059E-06
      15 ,       28 ,  6.28814828E-01 , -1.08018874E+00 , -4.58937641E-06 ,  2.59893317E-06
      16 ,       28 ,  5.29620139E-01 , -1.08661651E+00 ,  4.45259047E-06 ,  4.51952738E-06
      17 ,       28 ,  4.29815712E-01 , -1.08645992E+00 , -1.27012627E-06 ,  9.51374763E-06
      18 ,       28 ,  3.29118152E-01 , -1.07953607E+00 , -3.07649222E-06 , -1.26521884E-06
      19 ,       28 ,  2.27298674E-01 , -1.06542518E+00 ,  5.40431592E-06 ,  2.62626655E-06
      20 ,       28 ,  1.24240466E-01 , -1.04346642E+00 ,  1.62426291E-06 ,  7.42401583E-07
      21 ,       28 ,  2.00102824E-02 , -1.01275803E+00 ,  4.53220316E-06 , -5.55953674E-06
      22 ,       28 , -8.50510947E-02 , -9.72171014E-01 ,  2.02811468E-08 , -4.49601438E-06
      23 ,       28 , -1.90218520E-01 , -9.20390405E-01 , -1.60105731E-06 , -3.96462653E-06
      24 ,       28 , -2.94258494E-01 , -8.56002273E-01 , -4.15426486E-06 , -3.10510294E-06
      25 ,       28 , -3.95309769E-01 , -7.77646874E-01 , -3.66099834E-06 ,  7.93343256E-07
      26 ,       28 , -4.90803603E-01 , -6.84252849E-01 , -1.88832585E-06 ,  4.71859465E-06
      27 ,       28 , -5.77476373E-01 , -5.75349402E-01 , -4.58140819E-06 , -3.11780576E-06
      28 ,       28 , -6.51535501E-01 , -4.51418216E-01 , -3.30894134E-06 ,  2.93586589E-06
      29 ,       28 , -7.09022135E-01 , -3.14199272E-01 , -9.94890099E-05 , -1.83983333E-05
      30 ,       28 , -7.46356510E-01 , -1.66825952E-01 ,  2.81789883E-04 , -5.60574202E-05
      31 ,       28 , -7.60960830E-01 , -1.36717407E-02 , -1.85679718E-04 ,  1.29387657E-04
      32 ,       28 , -7.51773575E-01 ,  1.40127506E-01 ,  2.61647029E-05 , -3.70227186E-05
      33 ,       28 , -7.19465537E-01 ,  2.89374692E-01 , -1.41755106E-06 ,  2.00752465E-06
      34 ,       28 , -6.66272751E-01 ,  4.29523565E-01 , -2.80106013E-06 ,  2.69925146E-06
      35 ,       28 , -5.95520016E-01 ,  5.57186129E-01 , -1.04130073E-06 ,  3.30605010E-06
      36 ,       28 , -5.11017291E-01 ,  6.70325941E-01 ,  4.98491797E-06 ,  5.55315499E-06
      37 ,       28 , -4.16513711E-01 ,  7.68162829E-01 , -2.69007825E-05 , -7.23414762E-06
      38 ,       28 , -3.15318942E-01 ,  8.50898281E-01 ,  9.41229662E-05 ,  4.16914480E-05
      39 ,       28 , -2.10113342E-01 ,  9.19382269E-01 , -2.83440727E-05 , -1.04158020E-04
      40 ,       28 , -1.02910400E-01 ,  9.74807928E-01 ,  2.90218542E-05 ,  9.86476069E-06
      41 ,       28 ,  4.88505239E-03 ,  1.01847548E+00 , -2.50580136E-05 , -9.08160193E-06
      42 ,       28 ,  1.12373723E-01 ,  1.05163215E+00 , -7.58354399E-05 ,  7.42920617E-07
      43 ,       28 ,  2.19048862E-01 ,  1.07537596E+00 ,  1.14901379E-04 , -6.73138322E-05
      44 ,       28 ,  3.24692419E-01 ,  1.09060510E+00 ,  1.95552133E-05 ,  2.76410925E-04
      45 ,       28 ,  4.29287525E-01 ,  1.09799558E+00 , -7.37693828E-05 ,  3.59593939E-05
      46 ,       28 ,  5.32947121E-01 ,  1.09799367E+00 ,  5.81271558E-05 , -2.01000609E-05
      47 ,       28 ,  6.35854693E-01 ,  1.09081419E+00 ,  1.56655134E-05 , -2.66391728E-05
      48 ,       28 ,  7.38211303E-01 ,  1.07643964E+00 , -7.39370913E-06 , -1.72991436E-05
      49 ,       28 ,  8.40182367E-01 ,  1.05461821E+00 ,  2.21341024E-05 , -1.11137244E-06
      50 ,       28 ,  9.41837422E-01 ,  1.02486218E+00 , -7.66782523E-05 ,  1.49700774E-05
      51 ,       28 ,  1.04307632E+00 ,  9.86451511E-01 ,  2.36002471E-05 , -5.83379253E-05
      52 ,       28 ,  1.14353646E+00 ,  9.38451919E-01 , -1.59665629E-05 ,  2.03846933E-05
      53 ,       28 ,  1.24247897E+00 ,  8.79762277E-01 , -1.37481541E-05 ,  2.54052812E-06
      54 ,       28 ,  1.33865932E+00 ,  8.09212278E-01 , -1.27204971E-05 ,  4.25874376E-07
      55 ,       28 ,  1.43020131E+00 ,  7.25734998E-01 , -1.22179484E-05 ,  1.65795655E-06
      56 ,       28 ,  1.51451458E+00 ,  6.28635129E-01 , -6.92801606E-06 ,  2.59201904E-06
      57 ,       28 ,  1.58832052E+00 ,  5.17953219E-01 , -2.92029994E-06 ,  8.37413660E-06
      58 ,       28 ,  1.64786666E+00 ,  3.94880981E-01 ,  1.09271321E-05 ,  4.87166144E-06
      59 ,       28 ,  1.68939182E+00 ,  2.62115159E-01 ,  2.39475569E-08 ,  2.38029564E-06
      60 ,       28 ,  1.70982429E+00 ,  1.23977105E-01 , -1.19456502E-05 ,  6.00803699E-05
      61 ,       28 ,  1.70756021E+00 , -1.38662462E-02 ,  2.93025237E-04 ,  2.21787905E-04
       1 ,       29 ,  1.81895278E+00 , -1.53890706E-02 , -1.42763989E-04 ,  2.11691403E-05
       2 ,       29 ,  1.81640976E+00 , -1.65551427E-01 , -5.05906836E-05 , -5.75354335E-05
       3 ,       29 ,  1.79029256E+00 , -3.15064025E-01 , -9.34010305E-06 , -2.16936508E-05
       4 ,       29 ,  1.74243721E+00 , -4.58302379E-01 , -2.61206997E-06 , -3.38450370E-06
       5 ,       29 ,  1.67604188E+00 , -5.90988449E-01 ,  1.74165550E-06 , -4.71580619E-06
       6 ,       29 ,  1.59493835E+00 , -7.10430539E-01 ,  8.52930703E-06 , -2.86674364E-06
       7 ,       29 ,  1.50294088E+00 , -8.15406865E-01 ,  9.17814359E-06 , -1.48940370E-06
       8 ,       29 ,  1.40340525E+00 , -9.05835358E-01 , -1.86069751E-07 ,  1.17994082E-06
       9 ,       29 ,  1.29901576E+00 , -9.82381479E-01 ,  7.73747989E-06 , -4.46987151E-06
      10 ,       29 ,  1.19174896E+00 , -1.04610666E+00 ,  2.02757525E-06 , -3.86486874E-06
      11 ,       29 ,  1.08294321E+00 , -1.09820195E+00 , -1.72025191E-06 , -1.53039839E-06
      12 ,       29 ,  9.73414647E-01 , -1.13981025E+00 , -5.54240840E-06 ,  2.10267958E-06
      13 ,       29 ,  8.63581024E-01 , -1.17192072E+00 , -5.32799763E-06 ,  8.07067242E-08
      14 ,       29 ,  7.53573630E-01 , -1.19531302E+00 , -2.25004957E-07 , -2.69493590E-06
      15 ,       29 ,  6.43330849E-01 , -1.21053213E+00 , -9.80800943E-07 ,  1.54604910E-06
      16 ,       29 ,  5.32674403E-01 , -1.21787881E+00 , -5.46824929E-07 ,  1.65781487E-06
      17 ,       29 ,  4.21373161E-01 , -1.21740661E+00 , -3.54538743E-07 ,  5.72684337E-06
      18 ,       29 ,  3.09200907E-01 , -1.20892012E+00 , -1.60619263E-06 ,  1.26884690E-06
      19 ,       29 ,  1.95994873E-01 , -1.19197341E+00 ,  3.68615687E-06 ,  2.25197878E-06
      20 ,       29 ,  8.17215255E-02 , -1.16587043E+00 ,  3.60581967E-06 , -3.30588572E-06
      21 ,       29 , -3.34448242E-02 , -1.12967322E+00 ,  5.41265380E-06 , -4.31707850E-07
      22 ,       29 , -1.49027205E-01 , -1.08222695E+00 ,  2.09274200E-07 ,  5.64605220E-07
      23 ,       29 , -2.64135806E-01 , -1.02221562E+00 , -1.66969759E-06 , -2.04625933E-06
      24 ,       29 , -3.77350831E-01 , -9.48264936E-01 , -2.17520338E-06 , -9.84699858E-07
      25 ,       29 , -4.86618342E-01 , -8.59109159E-01 ,  1.46870972E-06 ,  4.21750329E-06
      26 ,       29 , -5.89193904E-01 , -7.53831627E-01 , -2.75843484E-06 ,  4.37777016E-06
      27 ,       29 , -6.81682554E-01 , -6.32169689E-01 , -9.04340689E-06 ,  1.28854689E-06
      28 ,       29 , -7.60226901E-01 , -4.94842346E-01 ,  5.07720579E-07 ,  3.46645230E-06
      29 ,       29 , -8.20874530E-01 , -3.43818483E-01 , -7.76940802E-05 , -6.96459047E-06
      30 ,       29 , -8.60101956E-01 , -1.82414999E-01 ,  2.23412741E-04 , -5.61193085E-05
      31 ,       29 , -8.75394116E-01 , -1.51272837E-02 , -1.45494097E-04 ,  1.10947117E-04
      32 ,       29 , -8.65714056E-01 ,  1.52830734E-01 ,  2.04100591E-05 , -2.97798965E-05
      33 ,       29 , -8.31699879E-01 ,  3.16183200E-01 , -2.47520766E-06 ,  9.85644656E-08
      34 ,       29 , -7.75516689E-01 ,  4.70259744E-01 , -3.19554329E-06 ,  1.47630726E-08
      35 ,       29 , -7.00424829E-01 ,  6.11484710E-01 , -1.01877589E-06 ,  1.58737356E-06
      36 ,       29 , -6.10220070E-01 ,  7.37586214E-01 ,  4.18797352E-06 ,  4.25486084E-06
      37 ,       29 , -5.08709813E-01 ,  8.47537687E-01 , -2.03780847E-05 , -1.29653856E-05
      38 ,       29 , -3.99330542E-01 ,  9.41321280E-01 ,  8.50014104E-05 ,  2.95251786E-05
      39 ,       29 , -2.84936329E-01 ,  1.01961989E+00 , -2.54346024E-05 , -7.20409922E-05
      40 ,       29 , -1.67733947E-01 ,  1.08352019E+00 ,  3.11175621E-05 ,  1.86716347E-05
      41 ,       29 , -4.93173445E-02 ,  1.13427120E+00 , -2.15167006E-05 , -6.91781011E-06
      42 ,       29 ,  6.92450178E-02 ,  1.17311108E+00 , -5.03138306E-05 , -3.13325949E-06
      43 ,       29 ,  1.87304501E-01 ,  1.20115539E+00 ,  6.49381250E-05 , -3.49700774E-05
      44 ,       29 ,  3.04528929E-01 ,  1.21933209E+00 , -3.82039388E-05 ,  1.57124402E-04
      45 ,       29 ,  4.20810872E-01 ,  1.22834769E+00 , -5.91777931E-05 ,  1.16307144E-06
      46 ,       29 ,  5.36189283E-01 ,  1.22867168E+00 ,  3.91126926E-05 , -1.72270277E-05
      47 ,       29 ,  6.50781788E-01 ,  1.22053017E+00 ,  1.83993483E-05 , -2.07185577E-05
      48 ,       29 ,  7.64722644E-01 ,  1.20390338E+00 , -3.52790171E-08 , -1.68473087E-05
      49 ,       29 ,  8.78100363E-01 ,  1.17852533E+00 ,  1.61838537E-05 , -7.71932775E-06
      50 ,       29 ,  9.90888797E-01 ,  1.14388713E+00 , -6.85996471E-05 , -1.42147781E-06
      51 ,       29 ,  1.10286598E+00 ,  1.09924926E+00 ,  3.39550468E-05 , -5.18943569E-05
      52 ,       29 ,  1.21351685E+00 ,  1.04367256E+00 , -7.58816303E-06 ,  2.66621978E-05
      53 ,       29 ,  1.32192021E+00 ,  9.76082402E-01 , -1.19660979E-05 ,  6.30926438E-08
      54 ,       29 ,  1.42662810E+00 ,  8.95385212E-01 , -6.39665539E-06 , -3.83288754E-06
      55 ,       29 ,  1.52555954E+00 ,  8.00657712E-01 , -8.90447190E-06 ,  1.58034980E-06
      56 ,       29 ,  1.61594879E+00 ,  6.91422307E-01 , -4.65626587E-06 ,  2.20338488E-06
      57 ,       29 ,  1.69440766E+00 ,  5.67999973E-01 , -1.99420612E-06 ,  6.99252704E-06
      58 ,       29 ,  1.75716930E+00 ,  4.31889736E-01 ,  8.99955478E-06 ,  2.51681033E-06
      59 ,       29 ,  1.80055604E+00 ,  2.86067250E-01 , -3.05040426E-06 ,  6.76601081E-06
      60 ,       29 ,  1.82164019E+00 ,  1.35051864E-01 , -1.55636420E-05 ,  4.56889102E-05
      61 ,       29 ,  1.81895278E+00 , -1.53890706E-02 ,  1.93227190E-04 ,  1.89620556E-04
       1 ,       30 ,  1.94654307E+00 , -1.70225918E-02 , -8.05574466E-05 ,  8.16989051E-06
       2 ,       30 ,  1.94421201E+00 , -1.81167441E-01 , -3.67218698E-05 , -4.74424432E-05
       3 ,       30 ,  1.91707177E+00 , -3.44912265E-01 , -4.20720797E-06 , -1.75994100E-05
       4 ,       30 ,  1.86683248E+00 , -5.02512297E-01 , -1.45701613E-06 , -3.00080300E-06
       5 ,       30 ,  1.79656285E+00 , -6.49480246E-01 ,  2.56287139E-06 ,  3.90656538E-06
       6 ,       30 ,  1.71002327E+00 , -7.82841917E-01 , -2.22119666E-06 ,  6.02040255E-06
       7 ,       30 ,  1.61104865E+00 , -9.01066732E-01 ,  8.80783047E-07 ,  4.28388814E-06
       8 ,       30 ,  1.50310602E+00 , -1.00378789E+00 , -2.80840403E-06 ,  1.87464034E-06
       9 ,       30 ,  1.38905613E+00 , -1.09144432E+00 ,  1.06655574E-06 , -2.44113774E-06
      10 ,       30 ,  1.27108375E+00 , -1.16494157E+00 ,  3.09362308E-06 , -4.15948199E-06
      11 ,       30 ,  1.15073801E+00 , -1.22538057E+00 ,  6.09194243E-07 , -1.97576642E-06
      12 ,       30 ,  1.02902863E+00 , -1.27386531E+00 , -7.69192406E-07 , -9.06658588E-07
      13 ,       30 ,  9.06540002E-01 , -1.31137950E+00 ,  2.34118569E-06 , -1.77888708E-07
      14 ,       30 ,  7.83541419E-01 , -1.33871445E+00 , -5.02977418E-06 , -2.93723582E-07
      15 ,       30 ,  6.60084382E-01 , -1.35643079E+00 , -1.13070182E-06 ,  1.33499007E-06
      16 ,       30 ,  5.36085794E-01 , -1.36483983E+00 , -3.36965690E-06 ,  1.12236627E-06
      17 ,       30 ,  4.11400345E-01 , -1.36399525E+00 ,  1.23508416E-06 ,  1.51490406E-06
      18 ,       30 ,  2.85887436E-01 , -1.35368979E+00 ,  6.30089426E-07 ,  1.73745140E-06
      19 ,       30 ,  1.59478682E-01 , -1.33345533E+00 ,  1.52026948E-06 ,  6.50446904E-07
      20 ,       30 ,  3.22517730E-02 , -1.30256850E+00 ,  2.98794497E-06 , -1.33425825E-06
      21 ,       30 , -9.54847074E-02 , -1.26006733E+00 ,  2.52638958E-06 , -3.14609065E-06
      22 ,       30 , -2.23093443E-01 , -1.20478812E+00 ,  1.29866826E-06 , -4.07314944E-06
      23 ,       30 , -3.49500140E-01 , -1.13543526E+00 , -1.36753528E-06 , -2.07689797E-06
      24 ,       30 , -4.73085043E-01 , -1.05069861E+00 , -1.73473826E-06 ,  3.86838016E-07
      25 ,       30 , -5.91595230E-01 , -9.49431678E-01 , -2.82328579E-06 ,  6.37419642E-07
      26 ,       30 , -7.02111341E-01 , -8.30895268E-01 ,  5.33562033E-07 ,  8.81350605E-07
      27 ,       30 , -8.01112604E-01 , -6.95052294E-01 , -4.23168069E-06 , -1.09437901E-06
      28 ,       30 , -8.84683162E-01 , -5.42870186E-01 , -1.71110682E-06 , -1.37054193E-06
      29 ,       30 , -9.48880363E-01 , -3.76553460E-01 , -6.24099169E-05 , -4.27091005E-06
      30 ,       30 , -9.90235966E-01 , -1.99609021E-01 ,  1.75270550E-04 , -5.53954037E-05
      31 ,       30 , -1.00629453E+00 , -1.66639300E-02 , -1.13025806E-04 ,  9.57983245E-05
      32 ,       30 , -9.96042479E-01 ,  1.66976793E-01 ,  1.55819709E-05 , -2.42466494E-05
      33 ,       30 , -9.60087815E-01 ,  3.45945760E-01 , -3.06814154E-06 , -1.40923156E-06
      34 ,       30 , -9.00528795E-01 ,  5.15439367E-01 , -3.28314554E-06 , -1.27887319E-06
      35 ,       30 , -8.20562606E-01 ,  6.71688623E-01 , -1.24502776E-06 ,  2.39260478E-07
      36 ,       30 , -7.23967022E-01 ,  8.12180201E-01 ,  2.72171841E-06 ,  2.19360461E-06
      37 ,       30 , -6.14600244E-01 ,  9.35630451E-01 , -1.19652874E-05 , -1.03484926E-05
      38 ,       30 , -4.96018538E-01 ,  1.04178474E+00 ,  6.54690262E-05 ,  1.94236895E-05
      39 ,       30 , -3.71247337E-01 ,  1.13113563E+00 , -2.38156882E-05 , -5.16924024E-05
      40 ,       30 , -2.42691657E-01 ,  1.20463712E+00 ,  2.51290274E-05 ,  1.82294487E-05
      41 ,       30 , -1.12147352E-01 ,  1.26346122E+00 , -2.33699002E-05 , -5.51388050E-06
      42 ,       30 ,  1.91284005E-02 ,  1.30881425E+00 , -5.00189442E-05 ,  2.38139802E-06
      43 ,       30 ,  1.50320582E-01 ,  1.34181102E+00 , -1.81622887E-05 ,  1.88936389E-05
      44 ,       30 ,  2.80955330E-01 ,  1.36339589E+00 , -7.79975411E-05 ,  9.97241759E-05
      45 ,       30 ,  4.10805504E-01 ,  1.37429722E+00 , -1.43396662E-05 ,  1.00781740E-06
      46 ,       30 ,  5.39806299E-01 ,  1.37500325E+00 ,  2.17154819E-05 , -1.12924030E-05
      47 ,       30 ,  6.67979611E-01 ,  1.36575064E+00 ,  1.88576855E-05 , -1.35559146E-05
      48 ,       30 ,  7.95363181E-01 ,  1.34652035E+00 ,  3.88513479E-06 , -1.47258079E-05
      49 ,       30 ,  9.21939309E-01 ,  1.31703905E+00 ,  1.09594369E-05 , -1.05444245E-05
      50 ,       30 ,  1.04755774E+00 ,  1.27678794E+00 , -5.93721051E-05 , -1.07638855E-05
      51 ,       30 ,  1.17184812E+00 ,  1.22502439E+00 ,  3.43344824E-05 , -4.39051807E-05
      52 ,       30 ,  1.29411990E+00 ,  1.16082607E+00 , -3.89920633E-06 ,  3.12482865E-05
      53 ,       30 ,  1.41325200E+00 ,  1.08317141E+00 , -6.54066431E-06 ,  4.36088134E-07
      54 ,       30 ,  1.52758325E+00 ,  9.91073162E-01 , -5.77245263E-06 , -1.65221170E-06
      55 ,       30 ,  1.63482699E+00 ,  8.83780846E-01 , -6.32081040E-06 ,  8.37275139E-07
      56 ,       30 ,  1.73204906E+00 ,  7.61058879E-01 , -3.06700668E-06 ,  1.63941200E-06
      57 ,       30 ,  1.81576280E+00 ,  6.23524364E-01 , -1.62369008E-06 ,  5.71982520E-06
      58 ,       30 ,  1.88219581E+00 ,  4.72990223E-01 ,  7.45141353E-06 ,  7.89731222E-07
      59 ,       30 ,  1.92775535E+00 ,  3.12712934E-01 , -5.48078527E-06 ,  8.72879127E-06
      60 ,       30 ,  1.94965151E+00 ,  1.47414868E-01 , -1.75334706E-05 ,  3.27584600E-05
      61 ,       30 ,  1.94654307E+00 , -1.70225918E-02 ,  1.21320196E-04 ,  1.60250435E-04
       1 ,       31 ,  2.09247292E+00 , -1.87708117E-02 , -3.73306215E-05 , -1.81180949E-06
       2 ,       31 ,  2.09033892E+00 , -1.98510207E-01 , -2.63466978E-05 , -3.89832970E-05
       3 ,       31 ,  2.06197599E+00 , -3.78102962E-01 , -8.94462887E-07 , -1.41431493E-05
       4 ,       31 ,  2.00897557E+00 , -5.51667483E-01 , -1.49719006E-06 , -2.90054158E-06
       5 ,       31 ,  1.93428401E+00 , -7.14498649E-01 ,  3.59519509E-07 ,  2.73401237E-07
       6 ,       31 ,  1.84159147E+00 , -8.63334422E-01 , -2.55412179E-07 , -6.33208646E-07
       7 ,       31 ,  1.73474832E+00 , -9.96326542E-01 ,  1.00309533E-06 , -1.78128238E-06
       8 ,       31 ,  1.61732567E+00 , -1.11280687E+00 ,  2.51294713E-06 ,  7.64548862E-07
       9 ,       31 ,  1.49235686E+00 , -1.21296350E+00 , -1.36630685E-06 , -2.47484298E-07
      10 ,       31 ,  1.36223803E+00 , -1.29751713E+00 ,  1.91984622E-06 , -2.64675739E-06
      11 ,       31 ,  1.22874037E+00 , -1.36744882E+00 ,  9.48391323E-07 , -1.41634848E-06
      12 ,       31 ,  1.09308581E+00 , -1.42379633E+00 , -1.45541484E-06 , -7.38979885E-07
      13 ,       31 ,  9.56049591E-01 , -1.46751508E+00 , -1.07570324E-06 , -3.73791620E-07
      14 ,       31 ,  8.18066911E-01 , -1.49939041E+00 , -4.26752081E-06 , -4.00831131E-07
      15 ,       31 ,  6.79332368E-01 , -1.51998616E+00 , -9.23191432E-07 ,  1.85165458E-07
      16 ,       31 ,  5.39889068E-01 , -1.52961653E+00 , -2.52457607E-06 ,  1.72873023E-06
      17 ,       31 ,  3.99708972E-01 , -1.52833214E+00 ,  3.73444496E-07 ,  9.94835036E-07
      18 ,       31 ,  2.58768603E-01 , -1.51591477E+00 ,  1.65983039E-06 ,  9.29805897E-07
      19 ,       31 ,  1.17125163E-01 , -1.49187937E+00 ,  1.57161532E-06 ,  8.53983547E-08
      20 ,       31 , -2.50020915E-02 , -1.45548494E+00 ,  2.72533606E-06 , -4.34767393E-07
      21 ,       31 , -1.67141742E-01 , -1.40576006E+00 ,  8.15259921E-07 , -1.15006472E-06
      22 ,       31 , -3.08470705E-01 , -1.34155146E+00 ,  8.36207148E-08 , -1.68222868E-06
      23 ,       31 , -4.47709521E-01 , -1.26160734E+00 , -6.93148236E-07 , -3.16417934E-07
      24 ,       31 , -5.83024037E-01 , -1.16470769E+00 , -3.22446488E-07 ,  2.10374751E-06
      25 ,       31 , -7.11954854E-01 , -1.04985135E+00 , -1.98752459E-06 ,  3.57551699E-08
      26 ,       31 , -8.31406471E-01 , -9.16499761E-01 , -2.23710265E-06 ,  8.45019063E-07
      27 ,       31 , -9.37734934E-01 , -7.64859509E-01 , -4.18625102E-08 ,  9.53871162E-08
      28 ,       31 , -1.02696885E+00 , -5.96158992E-01 ,  1.87521741E-07 ,  3.75376503E-07
      29 ,       31 , -1.09517545E+00 , -4.12847500E-01 , -4.76349713E-05 , -3.99872050E-07
      30 ,       31 , -1.13893844E+00 , -2.18631466E-01 ,  1.37560130E-04 , -5.12909024E-05
      31 ,       31 , -1.15585768E+00 , -1.82824464E-02 , -8.69066209E-05 ,  8.46856504E-05
      32 ,       31 , -1.14494132E+00 ,  1.82787585E-01 ,  1.15494692E-05 , -2.05916874E-05
      33 ,       31 , -1.10677000E+00 ,  3.79104070E-01 , -3.47520808E-06 , -2.51856489E-06
      34 ,       31 , -1.04338015E+00 ,  5.65717915E-01 , -3.27046081E-06 , -1.98263400E-06
      35 ,       31 , -9.57909259E-01 ,  7.38658013E-01 , -1.32646126E-06 , -6.15036758E-07
      36 ,       31 , -8.54116473E-01 ,  8.95161127E-01 ,  1.73259093E-06 ,  7.85205306E-07
      37 ,       31 , -7.35906846E-01 ,  1.03367440E+00 , -6.46121294E-06 , -6.87368881E-06
      38 ,       31 , -6.06952437E-01 ,  1.15368837E+00 ,  4.70537723E-05 ,  1.26722454E-05
      39 ,       31 , -4.70449859E-01 ,  1.25548160E+00 , -2.02386433E-05 , -3.75895727E-05
      40 ,       31 , -3.29008675E-01 ,  1.33984852E+00 ,  1.98662927E-05 ,  1.40463250E-05
      41 ,       31 , -1.84640331E-01 ,  1.40785699E+00 , -1.37088422E-05 , -5.25009796E-06
      42 ,       31 , -3.88111996E-02 ,  1.46065674E+00 , -2.59173245E-05 , -4.05200862E-07
